SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1500, 15, 0.00900744, 0.68818712, -0.72172451, 3.21542645, -1.72846961, -1.15117550, -15.22946453, 44.48991394, -126.27886200, 14.73929405, -30.15793800, -22.49299812, 0.94571161, -0.07115727, 0.27720186, 0.15403078, 0.00075481, 0.00036811, -0.00380630, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, 0.01168309, 0.69606769, -0.72378308, 3.30051374, -1.51923132, -0.83276647, -14.93715286, 44.60683823, -125.51885223, 14.72002888, -30.16854286, -22.48015785, 0.94571960, -0.07100904, 0.27725434, 0.15395550, 0.00232654, -0.00261315, 0.00435937, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.00970816, 0.69809979, -0.72621912, 3.73139286, -1.65329802, -0.73716873, -14.93715286, 44.60683823, -125.51885223, 14.76551628, -30.18044472, -22.49735641, 0.94564444, -0.07132000, 0.27742302, 0.15396950, 0.00543835, -0.00166143, 0.00599725, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.00885543, 0.69047326, -0.72814995, 4.28455973, -1.54265809, -0.65080911, -15.34638977, 44.78222656, -125.78193665, 14.81712914, -30.19020462, -22.51783943, 0.94556516, -0.07167760, 0.27758455, 0.15399885, 0.00323255, 0.00346660, 0.00133326, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.00946031, 0.67836779, -0.72968262, 4.26716280, -1.61242449, -0.58404619, -15.55100822, 44.31452560, -125.86962891, 14.86857700, -30.20001602, -22.53728294, 0.94548720, -0.07203616, 0.27774575, 0.15401983, -0.00227483, 0.01070041, -0.00592375, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.00802966, 0.66870809, -0.73276669, 3.67566442, -1.54979646, -0.61185640, -14.96638393, 43.96375275, -125.95732117, 14.91320610, -30.21035767, -22.55387115, 0.94541609, -0.07234427, 0.27790028, 0.15403286, -0.00453872, 0.01795100, -0.01179979, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.00933591, 0.66702896, -0.73305708, 2.46182966, -1.89421499, -0.49421149, -15.02484608, 43.84682846, -126.22040558, 15.23047161, -30.20313835, -22.70017815, 0.94503009, -0.07462011, 0.27836248, 0.15448067, -0.00640248, 0.01755936, -0.01168593, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, 0.00708547, 0.65842140, -0.73146158, 0.40033984, -1.67494428, -0.55701429, -15.02484608, 43.84682846, -126.22040558, 15.23769474, -30.21843338, -22.69643021, 0.94500005, -0.07465912, 0.27849412, 0.15440868, -0.00870667, 0.01760718, -0.01881209, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, 0.00416742, 0.65449739, -0.73143989, -2.43747067, -1.01306522, -0.47658500, -14.87869072, 43.70067215, -126.01578522, 15.21150112, -30.23232651, -22.67954063, 0.94501221, -0.07445724, 0.27856079, 0.15431172, -0.00817302, 0.01999461, -0.02306201, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, 0.00222462, 0.66139966, -0.72671318, -4.76089382, -0.03253189, -0.24996728, -15.55100822, 45.10377121, -126.27886200, 15.15721130, -30.24081230, -22.65335274, 0.94506574, -0.07405674, 0.27853972, 0.15421470, -0.00503090, 0.01291402, -0.02150627, 0.00000000, 0.00000000, 0.00000000, 0.00000000
