SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1500, 15, -0.26793846, 0.36291763, -0.88942522, -0.41603389, -0.07303506, -0.27954406, -21.54340744, 33.79129028, -126.19116974, 65.67851257, -17.12967682, -33.54197693, 0.81879044, -0.47732231, 0.27453607, 0.16240576, 0.00119104, -0.00159475, -0.00427675, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 16, -0.26486841, 0.36686817, -0.88920319, -0.70392025, 0.02784504, -0.25635716, -22.04033852, 32.79742813, -126.39579010, 65.67217255, -17.13078880, -33.54438019, 0.81881380, -0.47726819, 0.27454460, 0.16243276, -0.00172708, -0.00208761, 0.00009618, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, -0.26623556, 0.36709532, -0.88644779, -1.13069987, -0.08115601, -0.53389657, -22.06957054, 32.88512039, -126.60041046, 65.66227722, -17.13419533, -33.54893494, 0.81884956, -0.47717708, 0.27457249, 0.16247270, -0.00039907, -0.00477866, -0.00004579, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, -0.26629600, 0.36836657, -0.88555098, -1.03208148, -0.07034563, -0.55857331, -21.68956375, 33.29435730, -126.62963867, 65.65344238, -17.13753700, -33.55380249, 0.81888050, -0.47709304, 0.27460274, 0.16251266, -0.00031042, -0.00566230, 0.00103757, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, -0.26784471, 0.37309098, -0.88597643, -0.95001888, -0.19694279, -0.46383950, -21.68956375, 33.29435730, -126.62963867, 65.64511108, -17.14165115, -33.55728912, 0.81891143, -0.47701377, 0.27463317, 0.16253780, 0.00149714, -0.00540842, 0.00553768, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, -0.26863551, 0.37067884, -0.88825762, -0.67945409, -0.29793602, -0.59068918, -21.39725113, 33.08974075, -125.84039307, 65.59221649, -17.17401505, -33.54151154, 0.81916374, -0.47658393, 0.27471069, 0.16239674, 0.00193190, -0.00281977, 0.00294001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, -0.26942527, 0.37174201, -0.88776124, -0.11100765, -0.01341745, -0.42886603, -21.10494041, 34.02513885, -125.95732117, 65.59230804, -17.17577362, -33.54560471, 0.81915802, -0.47656989, 0.27473968, 0.16241735, 0.00240084, -0.00300240, 0.00339677, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, -0.26702553, 0.36684692, -0.88451487, -0.00333636, -0.04694205, -0.39631736, -21.95264435, 33.96667480, -125.98654938, 65.59338379, -17.17765427, -33.54928970, 0.81914896, -0.47656354, 0.27476922, 0.16243210, -0.00037366, -0.00598585, -0.00146415, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, -0.26821080, 0.36618280, -0.88513619, -0.03932850, 0.00483988, -0.48063412, -21.19263268, 33.87898254, -126.48348236, 65.59436035, -17.17938805, -33.55398178, 0.81913871, -0.47655445, 0.27480179, 0.16245498, 0.00073591, -0.00532904, -0.00215652, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, -0.26930481, 0.36670780, -0.88719529, 0.04874036, 0.05787730, -0.34096768, -21.19263268, 33.87898254, -126.48348236, 65.59583282, -17.18007278, -33.55754089, 0.81912780, -0.47655460, 0.27482331, 0.16247362, 0.00185213, -0.00330442, -0.00157796, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, -0.26729926, 0.36683995, -0.88766903, 0.26165333, 0.16452980, -0.23487556, -21.71879578, 33.03127670, -125.81116486, 65.59130096, -17.20151711, -33.55774689, 0.81915271, -0.47646224, 0.27496228, 0.16238318, -0.00022318, -0.00281857, -0.00126252, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, -0.26620507, 0.36765298, -0.88680351, 0.34984890, 0.20017791, -0.07855046, -21.39725113, 33.84975052, -125.95732117, 65.59512329, -17.19972801, -33.55937958, 0.81913394, -0.47649062, 0.27496243, 0.16239430, -0.00152106, -0.00363764, -0.00042183, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, -0.26796767, 0.36694476, -0.88667029, 0.43830541, 0.25327918, -0.00807784, -22.27418900, 33.58666992, -126.54194641, 65.59967804, -17.19712639, -33.56055832, 0.81911266, -0.47652760, 0.27495629, 0.16240427, 0.00022854, -0.00377317, -0.00119911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, -0.27021635, 0.36691013, -0.88652986, 0.47379085, 0.27105466, 0.00960419, -21.45571518, 33.11896896, -126.45425415, 65.60453796, -17.19427872, -33.56164169, 0.81909007, -0.47656760, 0.27494845, 0.16241398, 0.00251630, -0.00395880, -0.00132829, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, -0.27021620, 0.36717269, -0.88576823, 0.32989621, 0.32150269, 0.01254840, -21.66033363, 33.06050873, -126.22040558, 65.60795593, -17.19103622, -33.56284332, 0.81907308, -0.47659817, 0.27493647, 0.16242990, 0.00258663, -0.00477604, -0.00105321, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, -0.26985300, 0.36124596, -0.88672954, -0.61337966, 0.05019178, -0.38812298, -21.66033363, 33.06050873, -126.22040558, 65.55074310, -17.21021652, -33.54396057, 0.81934345, -0.47618127, 0.27490616, 0.16234030, 0.00176106, -0.00339437, -0.00708261, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, -0.26663008, 0.36990333, -0.88762254, -0.77618295, 0.29177746, -0.63749003, -21.92341423, 33.84975052, -125.98654938, 65.54488373, -17.21032333, -33.55106354, 0.81935775, -0.47612202, 0.27492806, 0.16240461, -0.00111171, -0.00256445, 0.00114105, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, -0.26915297, 0.36707205, -0.88876581, -0.04851174, 0.38635144, 0.29457316, -22.12803268, 33.17743301, -126.30809784, 65.54372406, -17.20569038, -33.54965210, 0.81936312, -0.47612998, 0.27488932, 0.16241947, 0.00127658, -0.00127047, -0.00184922, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, -0.26741987, 0.37029713, -0.88561988, 0.13241918, 0.35393432, 0.03253562, -21.57263947, 33.23589706, -126.19116974, 65.54512787, -17.20219803, -33.55072403, 0.81935483, -0.47614709, 0.27487224, 0.16244054, -0.00017278, -0.00460842, 0.00132722, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, -0.26811942, 0.36796331, -0.88711131, 0.16850823, 0.30216837, 0.09955394, -21.63110161, 33.67436218, -126.13270569, 65.54666138, -17.19892120, -33.55094910, 0.81934720, -0.47616673, 0.27485329, 0.16245416, 0.00041840, -0.00301835, -0.00095678, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, -0.26869696, 0.36678016, -0.88603944, 0.43669525, 0.28783435, 0.20078327, -21.63110161, 33.67436218, -126.13270569, 65.55340576, -17.20231247, -33.55225372, 0.81931835, -0.47620237, 0.27489114, 0.16243106, 0.00093718, -0.00406083, -0.00217734, 0.00000000, 0.00000000, 0.00000000, 0.00000000
