,0_Area under the curve,0_Autocorrelation,0_Centroid,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Zero crossing rate,1_Area under the curve,1_Autocorrelation,1_Centroid,1_Mean absolute diff,1_Mean diff,1_Median absolute diff,1_Median diff,1_Negative turning points,1_Neighbourhood peaks,1_Positive turning points,1_Signal distance,1_Slope,1_Sum absolute diff,1_Zero crossing rate,2_Area under the curve,2_Autocorrelation,2_Centroid,2_Mean absolute diff,2_Mean diff,2_Median absolute diff,2_Median diff,2_Negative turning points,2_Neighbourhood peaks,2_Positive turning points,2_Signal distance,2_Slope,2_Sum absolute diff,2_Zero crossing rate,3_Area under the curve,3_Autocorrelation,3_Centroid,3_Mean absolute diff,3_Mean diff,3_Median absolute diff,3_Median diff,3_Negative turning points,3_Neighbourhood peaks,3_Positive turning points,3_Signal distance,3_Slope,3_Sum absolute diff,3_Zero crossing rate,label
10,792.7435958460628,798.2393201116816,397.49954175018235,0.0267638246316716,-6.909616548591812e-05,0.014388061769296967,-0.0008999477362914288,191.0,25.0,191.0,793.7208835107035,-1.9755712860218e-06,21.22371293291558,0.0,21285.508513646295,1033855.4416466192,505.2239168425725,9.222527903737046,0.00406431054124466,1.8070203374402638,0.15033705221151195,192.0,20.0,191.0,7567.517575443832,0.025170662183423308,7313.464627663478,0.0,93240.64435065622,11031590.19089441,408.1479565283863,4.238063312064456,0.02309428004366805,0.4925475420455996,0.0,185.0,28.0,197.0,3771.317579832319,0.013536277940093782,3360.784206467114,0.0,24060.980712943096,1088182.9875358664,464.9569092141449,9.15410217823144,0.012967776679691893,0.37700586892962207,0.043914976897761804,155.0,10.0,156.0,7689.050869408362,0.02777096044777825,7259.203027337532,0.0,0
11,659.4013910093008,664.7427566284009,330.1089736590461,0.03821405895279146,1.4984467827422801e-05,0.021526370786691174,-0.0007732183366314649,197.0,20.0,197.0,661.2173000072023,-5.2873349746550675e-06,25.22127890884236,0.0,20741.60946324902,1069354.886093033,376.00267687102536,12.863206314409172,0.01970059617414628,3.83070290394138,0.14645349703728083,193.0,13.0,194.0,8646.44714390464,0.02156127931789952,8489.716167510054,0.0,79097.04607684046,9518900.725485438,331.30125700640355,5.344860342031375,-0.013584773579584467,6.064051500655367,0.0,188.0,19.0,191.0,3801.097014296597,0.002204351428639857,3527.607825740708,0.0,22466.95351387756,1036641.2118864754,345.66126241589865,11.798322654332143,-0.004199840261150003,0.8326783871160401,0.02706193066133622,179.0,4.0,179.0,8069.547064989549,0.007298099832591779,7786.892951859214,0.0,0
12,2050.908212206216,2056.820462878755,1026.6465649969277,0.010887262787959939,4.549706921939317e-06,0.003880604972957391,0.0,464.0,85.0,464.0,2049.5106878949655,2.6070260448925646e-06,22.308001452529915,0.0,39961.59418527996,1311204.8565386895,1277.4408353072183,4.067458445099095,0.0010139298865412141,0.4975123490246318,0.006007452241256317,349.0,81.0,358.0,9462.324553048433,0.00779071135847159,8334.222354008045,0.0,185294.0566737307,17082568.621351477,1054.7189150796653,4.08275925925227,0.018773247541128576,0.17242218696873124,0.0,247.0,74.0,249.0,9774.822624420627,0.003918798018330468,8365.5737222079,0.0,35074.25187311003,2281303.7687312746,1184.2010550559594,6.991109374147983,0.003740293070530801,0.06740136630922833,0.0,122.0,83.0,256.0,15788.628266059168,0.006891241847288214,14324.783107629217,278.0,2
13,1660.5294017050528,1679.6358711784799,829.8913497839964,0.014558715144083976,3.0896615417017685e-06,0.004595441842037307,0.0,334.0,62.0,333.0,1649.8200976163264,1.0325535093651167e-05,24.007321272594474,0.0,34603.82695285723,1202635.8986822926,1020.96056808255,4.995351973796844,0.0010039652075665363,0.617104932391122,0.013462647852456655,287.0,64.0,290.0,9082.426793019466,0.0086208247470012,8237.335404790996,0.0,148498.6215162591,13625163.38758443,852.3944504847499,3.9949644323991502,0.023698307392924833,0.18298356153194106,0.0,183.0,54.0,196.0,7714.342823571479,0.00550292004754584,6587.696349026199,0.0,30432.107586769067,2011352.6553055462,942.5209874535799,7.751140956123263,0.009490950617262538,0.057758430771855274,0.0,89.0,60.0,195.0,13935.491198607251,0.008243226959882012,12781.63143664726,219.0,2
14,1651.8138628287102,1664.7610212969923,824.827214040442,0.013202451691804435,2.5051559794672884e-05,0.004872920561852789,-0.00012505371433113588,367.0,70.0,364.0,1644.6119495990881,4.609158807999639e-06,21.70483058132649,0.0,35426.99411359307,1386938.2511720995,1043.3344965431388,5.710686098276444,-0.0024059630902749174,0.6622303574312487,-0.0030309469434480762,270.0,66.0,275.0,10210.724558549446,0.009592150699076126,9388.367945566473,0.0,148072.09367175758,13599082.830796639,856.1963452859719,4.105729600950547,0.024155289763931387,0.20178134887559906,0.0,204.0,57.0,222.0,7865.7415788090475,0.006777008077401798,6749.819463962699,0.0,33597.12382026015,2209457.8110676506,962.0234515458963,9.018768096268863,0.009627906659757223,0.06567869723778674,0.0,90.0,52.0,199.0,15959.881087812671,0.01013517439908098,14826.854750266011,223.0,2
15,1609.9732155965348,1619.1904217126792,804.4954763531019,0.014962235465801778,3.9733834574036425e-07,0.005335921071488281,-8.041440520134557e-07,321.0,69.0,325.0,1606.6626530732185,2.835463032317538e-06,24.029350158077655,0.0,35151.58448462383,1239173.7497491203,944.383916945989,5.2836243448184455,-0.009317970009573706,0.6800112314395597,0.0,290.0,66.0,294.0,9286.183797313337,0.006582921691742567,8485.500697778423,0.0,145265.20394898747,13390488.6477529,830.8231170524044,3.9567092081085926,0.0239516724442836,0.1403355988025723,0.0,165.0,52.0,190.0,7467.241580089353,0.005758299080131142,6354.4749882224,0.0,30470.47869101483,1837452.2060779103,878.4157375404421,8.27049694597608,0.010217592314394461,0.04517339163095002,0.0,87.0,59.0,192.0,14418.333508789894,0.006895614088810698,13282.418095237585,217.0,2
16,1489.908209768576,1501.942796832116,741.8724309082354,0.016745108460228357,1.9692499841872845e-05,0.005842906953711924,-0.00041438001176746786,330.0,57.0,329.0,1484.8617061890463,-1.9453860881657207e-06,24.849740954978884,0.0,34678.10404769922,1322001.0235991147,861.3466734194266,6.197051959399156,0.0061091985464738485,0.7302404040168593,-0.005734404585691966,264.0,62.0,267.0,9904.936011630187,0.006747228018430786,9196.425107748348,0.0,133260.1576787701,12196319.451654093,771.7784314543012,3.862723080150851,0.026071341973678813,0.19287133186228544,0.0,160.0,49.0,186.0,6747.659568653036,0.007181040100308314,5732.281050943863,0.0,29449.071997494237,1740005.2591918297,769.4943495671168,8.24190535827235,-0.0013750869665798504,0.06262814174812714,0.0,72.0,50.0,179.0,13257.743673451212,0.0034879164248086585,12230.987551676166,218.0,2
17,1473.912373229881,1479.2188749690647,736.1763352521244,0.015411798863912819,-2.0297023822096497e-06,0.009476977729522718,-7.728056714451093e-05,387.0,65.0,386.0,1471.4414186842514,1.520820290761674e-06,22.670756128815757,0.0,24213.258777047184,594239.0486452768,778.374712626595,5.541115701904994,0.0033778820630383753,1.088971750104525,-0.020893747056970113,368.0,51.0,368.0,8736.034322915086,0.0025992197605656394,8150.981197502247,0.0,158963.4219107795,17265231.682343647,737.9856551326492,3.6555633261385725,-0.011376323942112711,0.3975880655414272,0.0,334.0,49.0,330.0,6229.21498767828,0.0007033997377122081,5377.33365274984,0.0,39409.0727245148,1426831.7695582977,810.1978494103691,6.463512979061307,0.005222842050981102,0.2546592227312381,0.015181695979819665,283.0,24.0,284.0,10354.056979724104,0.00729512842398441,9507.827592199183,0.0,2
18,1165.677937025647,1167.6942946669005,582.7683354667113,0.01821283956650806,1.567208765612195e-05,0.011764360050917522,-0.00034657273349963935,295.0,46.0,295.0,1166.5249524191681,-1.3474171031470569e-06,21.236170934548397,0.0,19796.968930835927,438169.1100551617,567.3339737536375,4.688983765382955,0.0010915221506594623,1.0868337759077658,-0.014357177439507929,284.0,51.0,284.0,5941.175914738128,-0.0006861849331639564,5467.355070436525,0.0,127797.31110877753,14082627.272805857,583.2659681772949,4.105289829409156,-0.011402523820151798,0.465863255706779,0.0,262.0,41.0,259.0,5418.931544343819,7.99466867149599e-05,4786.767941091077,0.0,34862.62893729907,1263855.7048860828,607.4460256087027,4.125412402167316,0.01119565246734429,0.2129288767676254,0.03211181326665624,225.0,19.0,225.0,5510.881712434053,0.005391791085554238,4810.23086092709,0.0,2
19,1150.1404731468556,1154.537773678337,572.9045348105537,0.01957646277899866,-2.3722249126292984e-05,0.012367658589246489,-0.0003610312422132611,298.0,51.0,298.0,1148.51030640634,-4.516951131843012e-06,22.47377927029046,0.0,19213.47090112913,472078.45661747357,502.91247903033894,4.521181895641558,-0.010400351275776274,1.0856614016441362,-0.016527213832622678,291.0,40.0,291.0,5650.856825818739,-0.0028776185721698143,5190.316816196509,0.0,124907.28909245174,13667081.908720555,573.7045801580896,4.419049089761842,0.0006193544036294579,0.429452248197002,0.0,254.0,31.0,269.0,5709.86462681478,-0.00022235267315649866,5073.068355046595,0.0,37805.97568930608,1432132.555798764,569.8396158876853,5.296820334612175,-5.747586397806816e-05,0.22640589319585125,0.010447491416170962,233.0,26.0,234.0,6756.53429590246,-0.0010591997939440063,6080.749744134777,0.0,0
20,1302.1840112269556,1306.778522783817,650.2071825238053,0.019463702384996246,3.174075556423316e-08,0.013799703947989406,-5.100406505842425e-05,342.0,54.0,342.0,1300.520241656802,3.8923204724701446e-07,25.30281310049512,0.0,18968.959378281193,394647.58289026003,703.5039210710595,4.347282368955662,-0.006426088936241851,1.1191283090861133,-0.02036626010661724,327.0,49.0,328.0,6168.611373433044,0.001697029521919427,5651.467079642361,0.0,141399.7991416801,15471590.291500367,653.3444855896895,4.3846124113442535,0.010352160405569431,0.48362751067674026,0.0,301.0,50.0,287.0,6403.8080886094995,0.001296168117234026,5699.996134747529,0.0,46609.717466650625,1849147.8665319202,671.5006098479888,4.639503457254632,-0.0053312836197619345,0.22074699664884,0.0208515428151248,280.0,29.0,280.0,6799.131414542251,0.0025950092170549184,6031.3544944310215,0.0,2
21,1168.4017519295535,1174.337267153105,583.1492605284648,0.017480446476467543,2.2098924994843105e-05,0.010008752531001308,0.00041406584868886043,302.0,49.0,302.0,1165.5473854166362,2.232134067083458e-06,20.364720145084686,0.0,17347.400069041658,379369.4967889547,678.9431229220388,3.8442768711167634,-0.002799058256256563,0.9356094177945309,-0.004838974375713567,273.0,40.0,273.0,4994.535382139488,0.006109187195983241,4478.582554851029,0.0,126448.98753985143,13802847.091366429,583.716181506677,3.5241021119434905,-0.01165576673376059,0.3882008978228413,0.0,249.0,39.0,259.0,4798.929540079268,0.0005758510850979793,4105.578960414166,0.0,43271.610777571,1792434.1824620997,572.7119514173846,4.800815974549394,0.01371784649193404,0.16436295484281516,0.01921203239734126,208.0,26.0,209.0,6328.351627026351,-0.0028244485465409508,5592.950610350044,0.0,2
22,962.8820570259875,966.2253117872001,482.5272590730039,0.017355975328966603,1.2684688833713184e-05,0.008718356303222818,-3.853153048372082e-05,223.0,43.0,222.0,963.4758481318327,4.178340361165595e-06,16.71380424179484,0.0,21389.135710407663,807007.6481084153,579.541518873738,4.563091665670261,0.010919326652838261,1.0446765222243606,-0.003973000767231838,179.0,39.0,178.0,4802.303610665847,0.012118114412881584,4394.257274040461,0.0,91806.40770542937,8950444.784666259,489.0449280009839,4.624070413717358,-0.02375684623977985,0.3619524216298231,0.0,200.0,34.0,207.0,5042.8723015567675,0.004286654842004259,4452.979808409816,0.0,18903.974980589395,1068440.2068585188,558.6897800170343,6.861917991466287,0.0028531088347617433,0.1744856508604684,0.0,76.0,40.0,126.0,7268.438741314957,0.016350114926569508,6608.027025782034,118.0,0
23,886.4418085923526,888.5110924064957,443.67074708771725,0.019938096258047537,-1.6712811968821066e-05,0.010512584544538905,-0.00022112097710125234,218.0,38.0,218.0,888.5636189278225,-5.200892577717592e-06,17.705029477146212,0.0,22555.98702522643,967347.6640691143,514.2136004037388,5.9289045474895214,-0.004875386531167107,1.239428335999702,0.07282927078808221,185.0,37.0,186.0,5615.594818535736,0.008202803537539995,5264.867238170695,0.0,85732.95768343368,8471259.510835236,447.8662454483314,5.1882015313869925,-0.0029045729342124828,0.32767872163795175,0.0,178.0,29.0,189.0,5149.3309486223725,0.002704428323601102,4607.122959871649,0.0,19152.086879250885,996306.8227130435,471.03146863280546,7.075335058521006,0.0043882176384531894,0.193449462186996,0.0,71.0,32.0,118.0,6857.94482898085,0.0058136402574633485,6282.897531966653,105.0,0
24,883.0762609836082,887.9706032327791,441.1295141290788,0.02075718659196637,-8.050647923017451e-05,0.010955018301440744,6.50391938455952e-05,222.0,35.0,222.0,881.76428092184,3.996218754983182e-06,18.28708138752237,0.0,20210.30395844845,722629.4741048594,483.41015715131334,5.8067451514065045,-0.0038951774471679412,1.150158626827949,0.025371612542990363,183.0,38.0,184.0,5464.005456462656,0.006433144818419358,5115.74247838913,0.0,85619.72799140422,8517573.61348113,442.1519436451377,4.912643821916846,0.0027081413614228125,0.3744957283053054,0.0,183.0,32.0,179.0,4858.757162712135,0.0005947739330219361,4328.039207108741,0.0,17445.518950096506,888351.8920230075,492.3986265442858,7.26947111491918,0.010706745373006601,0.1875135079983714,0.0,74.0,36.0,124.0,6983.745145947509,0.012865565346273361,6404.404052243798,114.0,2
25,1006.4291770335399,1009.6249357112321,503.66879679825195,0.016818693516930983,-1.2710850198390973e-05,0.009330888958988037,0.00011153106978412097,233.0,44.0,233.0,1006.4650337572007,1.928252025924891e-06,16.919605678032568,0.0,19320.20321482176,603163.4683551728,626.9482255000797,4.053496894035276,0.0162632815973651,0.9504880208587949,-0.019165192160048194,211.0,42.0,211.0,4521.327129938663,0.013537170539578385,4077.817875399488,0.0,97312.96339273105,9642208.360086838,510.43996981412613,5.052202975980615,-0.022824565844840734,0.3352035635527244,0.0,205.0,34.0,193.0,5701.597619095793,0.0039017902833635362,5082.516193836498,0.0,19267.97428102488,1041599.996974373,603.4512400201422,6.3920435275471705,-3.979434997865021e-05,0.13510446947772037,0.0,90.0,42.0,140.0,7122.867459905685,0.017379034551204983,6430.395788712453,114.0,2
26,796.7871072218263,799.0578253399614,398.2142540876739,0.02145961029512354,2.5096203732980856e-05,0.010149476366616117,-0.00023316468806811042,189.0,35.0,189.0,797.6052719306281,-3.483037782049636e-06,17.103309405213462,0.0,18006.54466932318,638487.8790007243,470.1933193559013,4.781693268869339,0.026294758226349683,1.0769408597044432,0.16862716454783566,167.0,36.0,167.0,4144.410862478803,0.01778970656923377,3811.009535288863,0.0,78279.90674923101,7888500.219868529,400.6364196467898,5.3961688237158,-0.029944758537854912,0.34184118854794576,0.0,168.0,32.0,161.0,4782.5806824124575,0.0013677912570893304,4300.746552501492,0.0,17105.541980595866,911420.6305303598,435.56042166933855,6.343295476720545,0.008696579443600977,0.17375165855008223,0.0,65.0,30.0,108.0,5584.57579836154,0.014407385826772581,5055.606494946274,94.0,0
27,1090.366457222959,1095.019125797958,544.8477114414129,0.026508318425389046,-3.926894532042138e-05,0.011894895643381809,4.509316273842989e-05,268.0,42.0,269.0,1091.2494248836215,-2.3476279143813122e-06,28.89406708367406,0.0,22330.264938956876,606312.131858163,589.84297013966,4.930863843362742,0.004990850082177254,1.370505631388525,-0.05288553084578229,240.0,35.0,240.0,5770.77887020221,0.00566244648822154,5374.641589265389,0.0,122829.58794635293,13933350.912855526,545.7849536993319,4.1093835427071745,0.005972946465681839,0.439517593322833,0.0,257.0,42.0,234.0,5098.008417630925,0.0003350217100806278,4479.22806155082,0.0,27629.550361250505,950541.1696613604,575.350438704414,5.084291893167713,0.002024887836977727,0.2641691117271745,0.01319939962332528,214.0,20.0,213.0,6180.491998426944,0.006960604033311833,5541.878163552807,0.0,1
28,1052.0435700577102,1057.8871203202766,525.4148974047827,0.0300796133182802,-3.6873342765635784e-05,0.0165040464593324,0.0007026430545505891,255.0,45.0,255.0,1051.1248660674223,1.0369551147105774e-06,31.58359398419421,0.0,21897.87784534674,659953.3446482134,615.2474640341017,5.48198111003947,0.010142285218530141,1.8406530781462513,0.005045380449947956,240.0,37.0,240.0,6101.061879340509,0.008619149542266755,5756.080165541443,0.0,119035.4798868162,13595736.3393024,530.2943486359695,4.711142026327922,0.018957859154528193,0.43449870198978147,0.0,230.0,39.0,223.0,5535.192476716105,0.0031265701539974705,4946.699127644318,0.0,29348.05894665733,1089907.0287329508,613.1702367091957,6.206064590466657,0.00029030339212565893,0.2969295911649894,0.05094290426893622,208.0,21.0,209.0,7113.088339913629,0.018342292799565812,6516.3678199899905,0.0,2
29,1080.541248348698,1085.2777381460442,539.0899482285799,0.02191671692084841,4.626479721157871e-06,0.012976549179182006,-0.00024905957116327926,279.0,48.0,280.0,1079.6365910859492,-2.3193577033810854e-06,23.648137557595437,0.0,23343.73864796976,649978.1009810152,603.8424927632285,5.21406266447574,-0.009194364025733533,1.830488407690586,-0.08541702425678466,256.0,41.0,257.0,5992.6840121952355,0.00716339287505116,5625.9736149693235,0.0,122292.9800216358,13956871.642785532,539.8153934556075,4.9482057544787015,0.01585541950259794,0.4620555317357855,0.0,248.0,40.0,255.0,5924.399767386985,0.00018297887617559593,5339.114009082519,0.0,26192.427078231463,886448.5399591594,544.7487516997272,5.499321553198972,-0.001427187544406016,0.3281683843569425,0.004664025675531924,217.0,21.0,217.0,6516.456084248115,0.0006211161176773772,5933.767955901691,0.0,1
30,1046.7637142579688,1052.2841222531688,522.3423241362829,0.02614152004364627,-4.0891704348673745e-05,0.014438077301635599,-7.795146624167693e-05,250.0,45.0,250.0,1045.8500020238055,-1.186679620555296e-06,27.31788844561035,0.0,21783.12276102175,659825.7898696658,597.5991985152372,5.836756212933719,-0.0010992604246307395,1.7321951171477536,0.06261529522361542,258.0,34.0,258.0,6458.104530245633,0.007865898065494146,6099.410242515736,0.0,118068.18994955029,13426839.360749042,524.2396928701235,4.435395887127532,0.004894245830564165,0.45218854934040564,0.0,236.0,35.0,233.0,5212.35625808927,0.0010504778351632328,4634.988702048271,0.0,25152.89146899993,809114.1311538671,556.4593202644323,5.179409623378042,0.003236755650054672,0.31347501628040675,0.05239302906466037,215.0,19.0,216.0,5989.501161305039,0.006563766503438776,5412.483056430054,0.0,1
