12148,0.86,-1.87,0.05,-20.20,1.53,8.12
12153,0.87,-1.85,0.04,-21.12,2.20,6.47
12158,0.86,-1.85,0.04,-21.00,3.11,10.01
12163,0.87,-1.86,0.05,-20.75,1.83,13.06
12168,0.87,-1.86,0.06,-20.57,2.38,11.60
12173,0.88,-1.86,0.06,-20.87,2.62,13.67
12178,0.87,-1.85,0.07,-20.63,2.26,12.45
12183,0.87,-1.87,0.07,-22.09,2.75,14.34
12188,0.87,-1.86,0.03,-21.18,2.44,14.59
12193,0.87,-1.87,0.05,-22.22,2.69,14.28
12198,0.86,-1.86,0.05,-21.55,2.08,13.92
12203,0.85,-1.87,0.06,-23.25,2.08,13.43
12208,0.87,-1.85,0.05,-23.50,1.59,14.59
12213,0.86,-1.86,0.05,-22.77,2.81,14.59
12218,0.85,-1.88,0.05,-24.23,0.79,10.25
12223,0.86,-1.87,0.05,-24.17,2.50,10.74
12228,0.86,-1.87,0.05,-24.66,2.69,8.30
12233,0.85,-1.87,0.06,-24.48,2.08,6.84
12238,0.85,-1.88,0.06,-23.80,1.40,5.80
12243,0.86,-1.86,0.05,-23.07,0.06,4.21
12248,0.86,-1.87,0.04,-22.46,0.24,3.42
12253,0.86,-1.86,0.04,-23.86,0.85,3.72
12258,0.85,-1.87,0.05,-22.95,2.38,2.44
12263,0.88,-1.86,0.05,-21.24,1.34,4.64
12268,0.88,-1.85,0.06,-23.44,-0.12,5.98
12273,0.88,-1.87,0.07,-21.91,1.28,8.30
12278,0.86,-1.86,0.05,-20.32,2.38,9.64
12283,0.87,-1.85,0.06,-21.00,2.14,11.96
12288,0.88,-1.87,0.06,-22.22,3.30,12.70
12293,0.87,-1.86,0.05,-20.94,1.83,13.85
12298,0.86,-1.87,0.07,-20.32,3.97,14.65
12303,0.86,-1.86,0.05,-21.06,1.71,12.63
12308,0.86,-1.86,0.05,-20.39,1.83,13.73
12313,0.86,-1.85,0.06,-20.81,2.69,14.53
12318,0.88,-1.86,0.05,-22.16,1.95,14.22
12323,0.87,-1.87,0.06,-20.75,2.20,13.37
12328,0.88,-1.86,0.06,-21.79,5.43,11.72
12333,0.87,-1.86,0.05,-22.40,2.69,12.63
12338,0.87,-1.86,0.05,-21.24,4.27,11.90
12343,0.86,-1.86,0.06,-21.12,1.34,10.93
12348,0.86,-1.87,0.06,-21.55,2.50,11.11
12353,0.85,-1.87,0.05,-24.35,2.26,8.48
12358,0.85,-1.88,0.05,-24.60,2.08,6.04
12363,0.85,-1.87,0.06,-25.27,0.37,4.94
12368,0.87,-1.87,0.05,-23.68,2.20,2.14
12373,0.86,-1.88,0.06,-24.66,0.79,-2.32
12378,0.86,-1.86,0.04,-26.12,-0.43,-4.21
12383,0.86,-1.87,0.07,-26.00,-1.10,-5.31
12388,0.86,-1.87,0.07,-24.84,-0.06,-4.76
12393,0.87,-1.86,0.05,-25.39,-0.18,-3.17
12398,0.88,-1.86,0.04,-22.46,0.06,-3.23
12403,0.87,-1.86,0.03,-22.58,3.11,-0.61
12408,0.88,-1.85,0.06,-22.64,1.40,2.50
12413,0.87,-1.87,0.04,-21.42,1.95,3.30
12418,0.87,-1.85,0.05,-20.14,1.22,4.88
12423,0.87,-1.85,0.05,-19.90,0.73,6.71
12428,0.88,-1.86,0.05,-20.51,0.06,11.66
12433,0.88,-1.86,0.05,-21.00,2.44,13.73
12438,0.88,-1.85,0.04,-22.22,2.50,14.65
12443,0.87,-1.86,0.04,-21.36,1.83,16.42
12448,0.88,-1.86,0.03,-21.79,3.72,18.37
12453,0.87,-1.87,0.05,-22.77,4.03,18.68
12458,0.87,-1.87,0.04,-19.47,3.97,16.85
12463,0.87,-1.87,0.04,-19.29,3.97,16.24
12468,0.87,-1.86,0.05,-19.96,2.81,15.26
12473,0.87,-1.87,0.07,-20.51,1.46,13.67
12478,0.85,-1.86,0.05,-22.40,3.85,14.34
12483,0.87,-1.87,0.04,-23.32,2.20,13.85
12488,0.86,-1.87,0.06,-25.39,3.05,14.16
12493,0.86,-1.87,0.05,-23.99,1.77,13.24
12498,0.85,-1.87,0.04,-25.02,2.99,12.57
12503,0.87,-1.87,0.05,-26.18,2.56,10.31
12508,0.85,-1.87,0.04,-24.23,1.34,7.20
12513,0.87,-1.88,0.06,-23.56,0.67,4.70
12518,0.87,-1.87,0.06,-22.09,0.37,5.74
12523,0.86,-1.87,0.07,-21.91,0.37,4.88
12528,0.87,-1.86,0.03,-23.01,0.18,5.86
12533,0.87,-1.86,0.06,-22.34,0.98,7.69
12538,0.88,-1.87,0.05,-23.01,1.46,9.22
12543,0.88,-1.85,0.05,-22.58,1.83,10.93
12548,0.87,-1.87,0.04,-22.22,2.93,11.29
12553,0.87,-1.87,0.03,-21.97,2.44,11.11
12558,0.86,-1.87,0.05,-20.94,1.40,10.86
12563,0.88,-1.87,0.05,-18.68,1.16,11.29
12568,0.89,-1.85,0.05,-21.91,1.40,10.68
12573,0.88,-1.87,0.07,-20.45,1.83,14.65
12578,0.88,-1.85,0.05,-24.72,2.87,17.09
12583,0.88,-1.86,0.07,-22.95,3.05,16.30
