129838,0.13,-1.99,0.40,-22.22,4.27,12.27
129843,0.15,-1.99,0.42,-22.52,2.56,10.01
129848,0.14,-1.98,0.40,-21.61,2.44,11.78
129853,0.14,-1.99,0.40,-23.13,3.36,9.58
129858,0.14,-1.99,0.39,-21.30,4.33,10.25
129863,0.15,-1.99,0.41,-21.30,1.16,11.60
129868,0.14,-1.98,0.41,-22.52,2.20,11.29
129873,0.13,-1.97,0.42,-21.30,2.50,8.42
129878,0.15,-1.98,0.40,-22.58,5.62,8.54
129883,0.15,-1.98,0.40,-21.55,4.82,6.84
129888,0.15,-1.98,0.40,-22.03,4.52,9.22
129893,0.15,-1.98,0.41,-22.03,3.66,11.35
129898,0.15,-1.97,0.42,-21.61,4.70,13.92
129903,0.13,-1.98,0.40,-22.95,3.85,15.01
129908,0.14,-1.98,0.41,-23.13,2.69,13.79
129913,0.14,-1.98,0.39,-23.44,2.20,13.61
129918,0.14,-1.98,0.40,-24.60,4.58,10.74
129923,0.13,-1.99,0.40,-23.44,3.66,9.70
129928,0.14,-1.98,0.41,-23.07,2.69,8.30
129933,0.14,-1.99,0.41,-23.68,1.95,10.99
129938,0.14,-1.98,0.43,-23.56,1.40,11.54
129943,0.13,-1.99,0.43,-24.41,1.10,12.51
129948,0.15,-1.99,0.41,-22.58,3.30,10.74
129953,0.15,-1.98,0.41,-22.89,2.26,9.58
129958,0.13,-1.99,0.40,-21.61,2.99,9.34
129963,0.15,-1.98,0.41,-21.18,3.78,10.13
129968,0.15,-2.00,0.41,-20.63,1.40,13.31
129973,0.15,-1.97,0.41,-20.63,1.53,14.10
129978,0.14,-1.98,0.42,-21.67,3.23,15.44
129983,0.15,-1.98,0.43,-22.40,2.69,15.26
129988,0.14,-2.00,0.40,-21.55,3.36,12.08
129993,0.14,-1.98,0.40,-21.00,2.26,11.29
129998,0.14,-1.97,0.40,-20.02,3.60,9.77
130003,0.14,-1.97,0.42,-21.18,2.69,8.97
130008,0.14,-1.99,0.42,-19.35,1.89,8.00
130013,0.15,-1.99,0.40,-18.86,1.53,9.77
130018,0.14,-1.99,0.38,-19.29,2.38,10.44
130023,0.15,-1.97,0.40,-18.19,2.56,11.54
130028,0.14,-1.98,0.40,-19.84,3.30,11.96
