122399,1.54,-1.38,-0.08,-16.17,0.37,23.07
122404,1.54,-1.39,-0.05,-15.75,-1.04,24.66
122409,1.54,-1.40,-0.04,-15.50,-0.12,23.56
122414,1.54,-1.40,-0.06,-14.16,-0.61,23.32
122419,1.54,-1.39,-0.06,-12.45,-1.71,25.39
122424,1.55,-1.41,-0.07,-14.34,-3.85,25.94
122429,1.54,-1.38,-0.06,-11.72,-2.14,26.43
122434,1.56,-1.39,-0.05,-12.39,-3.36,28.63
122439,1.55,-1.39,-0.05,-11.78,-2.26,29.79
122444,1.54,-1.40,-0.07,-12.15,0.18,27.28
122449,1.54,-1.39,-0.06,-11.47,-1.46,28.02
122454,1.54,-1.40,-0.06,-11.60,-5.31,28.87
122459,1.54,-1.40,-0.05,-8.06,-5.19,29.17
122464,1.55,-1.39,-0.03,-8.79,-7.32,29.97
122469,1.56,-1.37,-0.07,-8.00,-6.59,32.59
122474,1.54,-1.39,-0.08,-7.81,-5.31,32.65
122479,1.54,-1.38,-0.07,-7.02,-5.80,34.67
122484,1.54,-1.39,-0.06,-9.28,-6.84,35.03
122489,1.53,-1.36,-0.06,-9.03,-14.28,46.81
122494,1.51,-1.37,-0.04,-12.82,-23.07,47.79
122499,1.54,-1.41,-0.07,-9.64,-20.87,39.86
122504,1.57,-1.38,-0.09,-12.15,-15.81,41.99
122509,1.56,-1.39,-0.07,-9.22,-11.11,43.46
122514,1.54,-1.39,-0.05,-6.71,-7.69,44.13
122519,1.53,-1.37,-0.05,-10.50,-7.20,44.43
122524,1.54,-1.41,-0.03,-7.75,-8.85,45.23
122529,1.52,-1.39,-0.05,-8.18,-10.07,45.29
122534,1.52,-1.39,-0.05,-9.95,-11.11,46.20
122539,1.53,-1.39,-0.05,-12.57,-12.21,44.07
122544,1.52,-1.36,-0.05,-20.02,-17.21,46.26
122549,1.52,-1.38,-0.05,-23.80,-21.00,45.29
122554,1.54,-1.40,-0.07,-20.32,-15.01,48.03
122559,1.56,-1.41,-0.06,-13.85,-7.93,51.88
122564,1.54,-1.39,-0.05,-12.45,-3.30,55.36
122569,1.52,-1.41,-0.05,-15.87,-5.31,54.69
122574,1.52,-1.42,-0.04,-17.03,-7.93,52.25
122579,1.52,-1.42,-0.04,-17.82,-8.79,49.01
122584,1.53,-1.41,-0.05,-19.71,-12.57,47.67
122589,1.53,-1.40,-0.04,-20.69,-12.02,49.19
122594,1.52,-1.39,-0.05,-20.20,-13.24,50.66
122599,1.53,-1.41,-0.05,-19.35,-12.45,52.37
122604,1.53,-1.40,-0.05,-18.31,-10.38,53.96
122609,1.52,-1.42,-0.06,-17.76,-10.74,53.47
122614,1.52,-1.42,-0.06,-14.04,-13.00,50.78
122619,1.52,-1.41,-0.04,-11.66,-12.02,49.50
122624,1.52,-1.41,-0.06,-10.62,-13.12,49.74
122629,1.52,-1.41,-0.04,-12.08,-14.47,47.67
122634,1.52,-1.41,-0.05,-12.76,-14.28,49.44
122639,1.53,-1.40,-0.06,-17.15,-19.41,45.35
122644,1.51,-1.43,-0.08,-20.69,-21.00,38.02
122649,1.52,-1.41,-0.08,-21.36,-20.02,31.92
122654,1.54,-1.42,-0.07,-17.09,-17.27,34.85
122659,1.52,-1.41,-0.06,-17.70,-16.36,35.83
122667,1.54,-1.42,-0.10,-13.18,-12.27,36.80
122672,1.52,-1.41,-0.07,-12.33,-10.74,40.89
122677,1.52,-1.40,-0.06,-11.11,-13.06,49.44
122682,1.52,-1.42,-0.07,-11.47,-14.47,49.99
122687,1.51,-1.42,-0.05,-11.90,-15.20,45.90
122692,1.51,-1.44,-0.07,-11.72,-15.93,45.23
122697,1.50,-1.45,-0.06,-11.11,-15.56,39.25
122702,1.52,-1.46,-0.10,-15.32,-17.52,30.70
122707,1.49,-1.48,-0.07,-12.51,-17.03,22.71
122712,1.52,-1.45,-0.07,-10.25,-14.04,17.76
122717,1.53,-1.44,-0.08,-6.35,-8.48,17.27
122722,1.51,-1.41,-0.07,-4.33,-8.24,21.97
122727,1.52,-1.41,-0.09,-4.88,-7.57,27.95
122732,1.52,-1.42,-0.08,-6.23,-5.86,21.24
122737,1.51,-1.44,-0.08,-9.22,-6.41,19.90
122742,1.51,-1.43,-0.05,-9.89,-6.84,20.08
122747,1.52,-1.42,-0.08,-7.75,-5.19,20.45
122752,1.51,-1.42,-0.07,-11.29,-5.92,15.20
122757,1.52,-1.43,-0.07,-9.89,-6.10,16.11
122762,1.51,-1.41,-0.08,-10.38,-2.99,20.57
122767,1.51,-1.41,-0.06,-11.72,-3.23,19.96
122772,1.52,-1.42,-0.06,-12.76,-2.38,20.69
122777,1.49,-1.42,-0.04,-12.76,-5.68,24.60
122782,1.51,-1.41,-0.06,-14.22,-5.74,22.52
122787,1.51,-1.42,-0.05,-13.18,-4.33,23.99
122792,1.50,-1.42,-0.03,-15.26,-5.80,25.76
122797,1.51,-1.44,-0.05,-15.38,-4.03,20.87
122802,1.52,-1.42,-0.04,-15.32,-1.53,29.30
122807,1.50,-1.43,-0.07,-15.20,-2.01,28.93
122812,1.51,-1.41,-0.05,-14.77,-0.85,32.17
122817,1.50,-1.42,-0.06,-16.24,-1.16,29.97
122822,1.50,-1.43,-0.03,-16.05,-3.30,29.11
122827,1.48,-1.43,-0.05,-16.60,-3.48,25.70
122832,1.50,-1.43,-0.05,-18.25,-3.60,25.33
122837,1.50,-1.43,-0.05,-22.09,-5.25,25.15
122842,1.51,-1.44,-0.05,-23.44,-5.68,22.46
122847,1.51,-1.42,-0.06,-24.11,-4.33,22.95
122852,1.51,-1.43,-0.04,-24.23,-4.76,23.01
122857,1.51,-1.44,-0.06,-24.66,-4.21,22.77
122862,1.51,-1.42,-0.06,-24.35,-6.65,22.03
122867,1.51,-1.43,-0.05,-25.45,-6.29,22.40
122872,1.51,-1.44,-0.06,-24.35,-6.71,18.92
122877,1.50,-1.45,-0.07,-24.78,-6.16,19.71
122882,1.52,-1.44,-0.09,-24.66,-6.10,19.65
122887,1.50,-1.43,-0.08,-25.63,-5.80,17.46
122892,1.51,-1.43,-0.06,-23.50,-4.64,15.08
122897,1.51,-1.44,-0.05,-23.44,-5.13,16.36
122902,1.50,-1.43,-0.08,-24.05,-7.45,17.82
122907,1.51,-1.43,-0.07,-24.72,-4.33,14.10
122912,1.50,-1.44,-0.06,-25.09,-4.58,13.49
122917,1.50,-1.43,-0.05,-24.96,-5.31,12.82
122922,1.50,-1.43,-0.05,-25.82,-6.10,11.47
122927,1.50,-1.42,-0.06,-25.63,-4.94,11.96
122932,1.51,-1.42,-0.05,-26.67,-4.46,10.50
122937,1.51,-1.42,-0.08,-24.72,-6.16,12.76
122942,1.50,-1.42,-0.06,-24.41,-5.62,16.24
122947,1.51,-1.43,-0.06,-22.34,-3.91,17.40
122952,1.53,-1.41,-0.06,-23.93,-4.33,19.71
122957,1.51,-1.43,-0.07,-23.01,-3.85,19.78
122962,1.51,-1.43,-0.06,-21.48,-3.91,21.97
122967,1.51,-1.44,-0.07,-21.55,-2.81,21.42
122972,1.52,-1.43,-0.07,-20.81,-4.09,19.59
122977,1.51,-1.43,-0.07,-19.71,-3.05,20.57
122982,1.51,-1.43,-0.07,-21.67,-2.20,21.18
122987,1.51,-1.43,-0.07,-22.58,-1.83,20.69
122992,1.51,-1.42,-0.06,-21.18,-2.32,20.20
122997,1.50,-1.42,-0.08,-20.51,0.18,18.31
