256297,0.20,-2.11,0.02,7.32,-18.31,15.14
256302,0.20,-2.11,0.01,7.20,-18.25,10.25
256307,0.20,-2.11,0.01,6.53,-18.31,5.00
256312,0.23,-2.13,0.03,8.79,-17.09,-3.23
256317,0.19,-2.09,0.03,12.45,-21.73,-3.48
256322,0.19,-2.07,0.04,10.31,-26.55,5.25
256327,0.22,-2.07,0.06,5.00,-28.75,0.92
256332,0.22,-2.07,0.04,1.71,-28.26,0.31
256337,0.22,-2.05,0.03,-0.12,-27.77,-2.75
256342,0.22,-2.04,0.05,-3.48,-28.44,-8.85
256347,0.20,-2.04,0.06,-7.45,-29.05,-9.40
256352,0.21,-2.02,0.07,-10.50,-31.49,-8.91
256357,0.22,-2.03,0.04,-11.05,-31.86,-11.78
256362,0.19,-2.03,0.03,-13.18,-34.12,-18.92
256367,0.22,-2.02,0.02,-14.16,-35.10,-17.94
256372,0.20,-2.00,0.02,-18.98,-34.85,-16.17
256377,0.20,-2.00,0.02,-22.89,-33.87,-16.05
256382,0.19,-2.00,0.01,-24.05,-31.56,-13.43
256387,0.18,-2.02,0.02,-23.93,-29.30,-11.54
256392,0.18,-2.01,-0.01,-24.78,-28.38,-7.26
256397,0.17,-2.02,-0.02,-24.35,-28.20,-2.32
256402,0.18,-2.02,-0.01,-23.74,-27.71,4.70
256407,0.18,-2.03,-0.01,-23.80,-27.47,8.00
256412,0.17,-2.03,-0.01,-22.28,-27.28,11.96
256417,0.19,-2.03,-0.01,-22.22,-26.37,12.82
256422,0.17,-2.03,-0.00,-21.79,-25.39,17.03
256427,0.18,-2.02,-0.02,-19.53,-26.00,18.55
256432,0.16,-2.02,-0.02,-19.78,-26.79,20.26
256437,0.17,-2.02,-0.02,-18.68,-25.88,21.30
256442,0.17,-2.01,-0.01,-18.92,-25.27,21.00
256447,0.17,-2.01,-0.01,-17.94,-27.77,21.36
256452,0.16,-2.01,0.00,-15.93,-28.87,21.79
256457,0.17,-2.00,0.01,-14.95,-28.14,20.14
256462,0.17,-2.00,-0.02,-13.67,-27.22,18.01
256467,0.16,-2.00,-0.00,-16.85,-27.77,16.85
256472,0.16,-2.00,-0.01,-15.93,-24.60,15.81
256477,0.16,-2.01,-0.02,-15.14,-25.57,14.71
256482,0.16,-2.00,-0.00,-14.89,-24.66,14.28
256487,0.18,-2.00,0.01,-14.53,-24.35,15.87
256492,0.17,-1.99,0.00,-15.14,-23.01,14.47
256497,0.16,-2.00,0.02,-14.34,-22.64,15.38
256502,0.16,-2.00,0.01,-12.94,-21.06,15.26
256507,0.17,-2.00,-0.02,-13.37,-20.75,18.43
256512,0.16,-2.01,-0.00,-12.08,-19.35,21.30
256517,0.15,-2.00,0.00,-12.39,-17.40,23.44
256522,0.17,-2.01,0.01,-11.78,-16.05,25.63
256527,0.17,-2.00,-0.01,-10.31,-15.08,26.86
256532,0.16,-2.01,0.02,-7.75,-14.10,28.20
256537,0.16,-2.02,0.02,-8.18,-15.14,30.27
256542,0.17,-2.02,0.02,-7.39,-14.04,32.35
256547,0.16,-2.01,0.02,-9.28,-14.10,33.33
256552,0.17,-2.01,0.03,-6.84,-12.33,34.36
256557,0.20,-2.06,0.03,-1.22,-6.53,36.50
